0.0	0.0
0.0111111111111	0.0
0.0111111111111	0.111111111111
0.0333333333333	0.111111111111
0.0444444444444	0.222222222222
0.0666666666667	0.222222222222
0.0666666666667	0.333333333333
0.1	0.444444444444
0.111111111111	0.444444444444
0.155555555556	0.444444444444
0.188888888889	0.444444444444
0.211111111111	0.444444444444
0.255555555556	0.444444444444
0.288888888889	0.444444444444
0.333333333333	0.666666666667
0.388888888889	0.666666666667
0.433333333333	0.666666666667
0.466666666667	0.666666666667
0.577777777778	0.777777777778
0.6	0.777777777778
0.666666666667	0.777777777778
0.688888888889	0.777777777778
0.722222222222	0.777777777778
0.766666666667	0.777777777778
0.777777777778	0.888888888889
0.822222222222	0.888888888889
0.855555555556	0.888888888889
0.9	0.888888888889
0.933333333333	0.888888888889
0.955555555556	0.888888888889
1.0	1.0
